STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HRV,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Croatia,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.99767483455554,40.636737614022536,41.35217313539617,41.70989089608299,34.565916398713824,34.67309753483387,36.63029869433017,36.34412448578072,20.90785520103019,21.068822435255402,21.122478179997138,21.370881280823387,21.0135086841541,21.638910728325353,21.978414695161174,21.47809305982417,23.03445071831892,23.222071331570294,23.833178471874778,23.695590022157102,23.783146308341077,28.00550353798871,26.954828103781004,27.46765778000143,27.624901722535917,26.74933886069616,26.517046672861127,26.874419269530414,26.894210150107217,26.375982844889208,25.875625446747673,26.554681915654037
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TON,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Tonga,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,37.5,38.88888888888889,40.27777777777778,40.27777777777778,41.66666666666667,43.05555555555556,43.05555555555556,43.05555555555556,45.83333333333333,44.44444444444444,44.44444444444444,45.83333333333333,45.83333333333333,47.22222222222222,47.22222222222222,45.83333333333333,45.83333333333333,45.83333333333333,45.83333333333333,47.22222222222222,47.22222222222222,47.22222222222222,45.83333333333333,45.83333333333333,45.83333333333333,45.83333333333333,45.83333333333333,45.83333333333333,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,45.83333333333333,45.83333333333333,43.05555555555556,43.05555555555556,43.05555555555556,41.66666666666667,41.66666666666667,41.66666666666667,41.66666666666667,41.66666666666667,41.66666666666667,43.05555555555556,43.05555555555556,43.05555555555556,44.44444444444444,44.44444444444444,44.44444444444444,45.83333333333333,45.83333333333333,47.22222222222222,48.61111111111111,48.61111111111111,48.61111111111111,48.61111111111111,48.61111111111111,48.61111111111111,48.61111111111111,48.61111111111111,48.61111111111111
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Thailand,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,22.809215290962833,23.44927479496565,24.38881168157529,24.839006439742413,25.328348568184932,25.856838066902853,26.346180195345376,26.815948638650198,27.24656971167962,27.888586584196208,28.18414922977549,29.81072246471843,31.474485701423006,33.046252617980386,33.70588580712091,34.34790267963749,35.16412534987962,35.96860380903913,36.60670594452818,37.068644913777916,37.85746442482726,38.714791833858555,38.9477186869972,39.24719606960402,40.27677190784709,40.66433087357357,41.57450723247666,41.75067039871597,41.76437197831236,41.85441092994578,42.1147409422772,41.83679461332185,41.584294075045506,41.766329346826126,41.948364618606746,42.130399890387366,42.312435162167986,42.49251306543483,42.67454833721545,42.85658360899607,43.03861888077669,43.2206541525573,43.40268942433792,43.584724696118535,43.766759967899155,43.948795239679775,44.128873142946624,44.31090841472724,44.49294368650786,44.67497895828848,44.682808432343556,44.69063790639864,44.698986866057275,44.710211591536336,44.71804106559142,44.710211591536336,44.71999843410519,44.71744700424749,45.01947581671201,45.551683728395545,45.998160073597056,45.998160073597056,43.79807786411948
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Senegal,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,44.91248117176544,44.91248117176544,45.43188074585779,45.43188074585779,45.951280319950136,45.951280319950136,46.47067989404249,47.35365916999948,46.24214408144186,46.03957824754584,46.46548589830156,46.46548589830156,46.72518568534774,46.98488547239391,46.98488547239391,46.97969147665299,45.93569833272736,45.930504336986445,45.92531034124552,45.920116345504596,45.91492234976367,45.90972835402275,45.90453435828183,45.899340362540904,45.89414636679998,45.88375837531814,45.87337038383629,45.86298239235444,45.847400405131665,46.06554822625045,45.2345089077027,45.603282605308266,45.80065444346336,46.30447203033293,45.78507245624059,46.26292006440555,44.813795252687896,43.5776242663481,47.327689191294866,46.88619955331637,45.70196852438581,45.447462733080556,44.83457123565159,45.12024100140238,45.58250662234457,44.09702384044045,44.164545785072455,48.17431049706539,48.18989248428816,48.18989248428816,46.564171817379105,46.564171817379105,46.57975380460188,46.60052978756558,48.44959227133433,48.2418324416974,48.42362229262972,48.60541214356204,48.79758998597622,48.979379836908535,49.400093491923336,49.400093491923336,49.400093491923336
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Spain,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,66.48925527231982,66.49325703309457,66.30317339629437,65.53483532754412,65.41678338468925,64.34030973628396,64.79250870382968,64.34631237744608,65.0826363599984,64.26627716195125,65.39677458081556,65.16467245588059,64.5884189043179,64.18809404702351,63.88927806576867,63.08625417859359,63.23817912479481,63.01523432026105,62.76774632662049,62.54229483252247,62.47947783606295,62.449445401033124,61.652283603307765,61.324683645683166,61.49287201665866,61.28864328047413,61.27062309786962,61.22457152010251,61.47084734903091,61.012333813871535,60.810107320198625,60.625901009130224,60.133349351273424,60.43368572801538,59.50464520262694,60.3455870575044,60.185407656575364,59.983181162902454,59.62277751081211,59.65130260521042,59.215277220572894,58.951186277653086,58.398269265439396,58.23750951560559,58.434350517942654,57.342979678544225,56.10787201218168,56.41940657578187,56.090322063129186,55.08889822203555,54.04096983275986,53.86137822114711,53.4439535395134,53.13368385278183,53.18906218416086,52.57724735969765,52.638713827628145,52.408209711445984,52.45849172587285,52.33167922328408,52.484894120832195,53.3572810066811,49.57532698789307
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Slovenia,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.003972194637537,27.805362462760673,27.2591857000993,26.713008937437934,26.067527308838134,24.57795431976167,24.32969215491559,24.826216484607748,25.719960278053627,25.322740814299898,25.074478649453823,25.322740814299898,24.42899702085402,25.273088381330684,24.37934458788481,24.726911618669316,30.70355699834212,31.029792810412093,30.966633906146075,30.805618981435522,30.368267173640035,30.298411122144987,30.528301886792452,30.606277243255587,30.6563399860987,30.541113610519368,30.392721638425936,30.406626805188612,30.317733060527203,30.341073876164558,30.329155161796546,30.355856862599023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAC,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,North America,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,28.10281537737321,27.932819939128052,27.816348428909123,27.706337749503387,27.557258630312695,27.545506649414243,27.524651021340933,27.54412179157128,27.51747293347761,27.724440213976536,27.588641384937294,27.461946203072905,27.340768383132673,27.215066326414636,27.216556014134156,27.218100323736728,27.20701097800537,27.06670446427409,27.046014357058503,27.02532424984292,27.004910010723545,27.179148300288382,27.17484475798754,27.170541215686697,27.166237673385858,27.161872998714895,26.923253054246043,26.93020493027048,26.937156806294915,26.944108682319353,26.951294847600533,26.8637207190844,26.723083163637675,26.619522280321267,26.56060237233321,26.345314910052654,26.26818219035296,26.253119792300012,26.21576725207348,26.241054782650334,26.272286822432402,26.21176237469083,26.20376350622731,26.195764637763794,26.187765769300277,26.128629307280338,26.085468516343397,26.074544869934762,26.042744617917762,26.010944365900766,25.97890671616906,26.122151972741882,26.15620573084708,26.190259488952286,26.224368455828344,26.25809096130837,26.278154816876928,26.216440410081916,26.142414441863618,26.048016442717806,26.234332466890653,26.1755999244878,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Western & Central Africa,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,32.9064671953379,32.948239224104576,32.99310291845095,33.030779145268156,33.077905573155824,33.10353437431604,33.11118323167429,33.23701498245746,33.26177273621634,33.186375845899775,33.21240966199382,33.237927371448656,33.255809046070446,33.20815979783732,33.29002838892832,33.37365423435016,33.387560497823294,33.44506731315597,33.541876432988644,33.66254960876785,33.65297564168043,33.7319649604567,33.82230752903564,33.92036966408646,34.0363796156882,34.15809873775396,34.17548833820853,34.31453278766452,34.32692845724746,34.67815846726319,34.840862346862295,35.11581240092065,35.39656062827086,35.73740766412626,36.23338715953737,36.46049959207498,36.63079001479143,36.67805391022112,36.93112933323605,37.05242493184668,37.23500572642713,37.379199593622666,37.574218873330985,37.539125647539514,38.245523492722576,38.273750865044256,38.493010320834685,38.64471712776565,38.80292859211699,39.009539276878286,39.13576336147906,39.449088680025376,39.74585316025816,39.92074381645364,40.21242359420636,40.30009283887072,40.475866835143016,40.80432665839762,40.94886974280695,41.120325555480626,41.37399939176011,41.432820014386834,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Singapore,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,20.8955223880597,20.8955223880597,19.402985074626866,19.402985074626866,19.402985074626866,19.402985074626866,19.402985074626866,17.91044776119403,17.91044776119403,17.91044776119403,14.925373134328357,16.417910447761194,16.417910447761194,13.432835820895523,11.940298507462686,11.940298507462686,11.940298507462686,11.940298507462686,11.940298507462686,11.940298507462686,10.44776119402985,8.955223880597014,8.955223880597014,8.955223880597014,7.462686567164178,5.970149253731343,4.477611940298507,4.477611940298507,2.9850746268656714,2.9850746268656714,1.791044776119403,1.791044776119403,1.791044776119403,1.791044776119403,1.791044776119403,1.791044776119403,1.791044776119403,1.791044776119403,1.791044776119403,1.791044776119403,1.791044776119403,1.7777777777777777,1.1644832605531297,1.1611030478955007,1.1030478955007257,1.080691642651297,1.1510791366906474,1.0,1.0,1.0541310541310542,1.0369318181818183,1.0339943342776203,0.9476661951909477,0.9308885754583921,0.9308885754583921,0.9308885754583921,0.9269662921348315,0.9243697478991597,0.9217877094972068,0.9192200557103064,0.9192200557103064,0.9192200557103064,0.9192200557103064
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,USA,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,United States,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,48.860241774175236,48.47613702865828,48.19793950404849,47.93251635556876,47.58979185409697,47.5545258413619,47.52799444478412,47.581275603343606,47.54328002305939,47.96758583944028,47.7139216679623,47.46025749648432,47.21751159520295,46.96581271236035,46.96581271236035,46.96581271236035,46.98470131980051,46.74799322193786,46.74799322193786,46.74799322193786,46.74799322193786,47.101308445500365,47.101308445500365,47.101308445500365,47.101308445500365,47.101308445500365,46.61533623904898,46.61533623904898,46.61533623904898,46.61533623904898,46.61533623904898,46.44948771476238,46.17860543118433,45.981093923327535,45.87191122136138,45.453413924725076,45.29826530523116,45.26583804274721,45.18930096866893,45.230584855576126,45.29007020362544,45.0848730397122,45.08036743390032,45.075861828088435,45.071356222276556,45.06685061646467,45.06234501065279,45.354955123958455,45.576134822715034,45.797314510539586,46.01849420929617,46.23967390805276,46.33301879655684,46.42636368506092,46.519708562632964,46.613053451137034,46.706398339641126,46.58171454902038,46.45703075839964,46.33234696777889,46.207663188090194,46.08297939746945,46.08297939746945
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UKR,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Ukraine,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.37248640718046,72.30516958660567,72.2551134892552,72.24130491067575,72.21886597048416,72.24303098299819,71.82359540864762,71.55087598170363,71.46975058254941,71.43350306377837,71.45372320226464,71.38295301550039,71.3812269133842,71.28999965480341,71.25793979563656,71.23055943935236,71.2766691983705,71.24905061106125,71.23351515569979,71.25768141959539,71.28530000690465,71.68059103776841,71.65840943223601,71.65323067893455,71.66531443663796,71.61919558087347,71.33068691750086,71.29962029685882,71.29962029685882,71.29962029685882,71.29962029685882,71.29962029685882
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BTN,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Bhutan,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,7.7263874323138495,7.769192902852986,7.769192902852986,7.811998373392119,7.833401108661688,7.876206579200821,7.876206579200821,7.9190120497399565,7.9190120497399565,8.175844872974766,8.175844872974766,8.240053078783468,8.240053078783468,8.389872225670441,8.389872225670441,8.518288637287846,8.56109410782698,8.56109410782698,8.668107784174818,8.839329666331357,8.839329666331357,8.946343342679194,9.203176165914003,9.502814459687949,9.502814459687949,9.502814459687949,9.952271900348865,9.845258224001027,9.674036341844488,9.716841812383622,10.786978575861996,10.786978575861996,10.808381311131562,12.78894472361809,14.195979899497488,14.321608040201006,14.37185929648241,14.37185929648241,14.37185929648241,14.522613065326635,14.547738693467338,14.572864321608039,14.648241206030152,15.321247737230106,15.557362856468243,15.137602644489334,14.770312459007792,13.676312406537766,13.64220688931448,13.64220688931448,13.631712884015007,13.631712884015007,13.631712884015007,13.789122963507097,13.789122963507097,13.60633389261745,13.449035234899329,13.450445726271631,13.450445726271631,13.542212899842685,13.63398007341374,13.725747246984794,13.817514420555845
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLA,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Latin America & Caribbean (IDA & IBRD),Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,28.2594544188155,28.435820646377202,28.60145350005574,28.756007065419574,28.936980472149248,29.100803541627965,29.241219734572127,29.423245924354326,29.549825540036686,29.758973426553077,30.053898065587394,30.31828698284575,30.558166413799125,30.823909210063032,31.084480749643813,31.412055971467687,31.752914251548667,32.061136278375905,32.36264555828213,32.66667890941291,32.82785762320065,32.958159986247715,33.21625067136934,33.40855343167716,33.54616595351216,33.54500927117311,33.544729520527824,33.538305302284755,33.541097675146354,33.525703709321654,33.51878295649359,33.44502364227087,33.40939158069302,33.35957160132615,33.307069049797185,33.34200504352182,33.38115790147674,33.494615565419615,33.52320090117154,33.49895679582385,33.36577026928391,33.398093930701684,33.40303430553415,33.477553577201874,33.52834217396397,33.513176411265405,33.568372096574464,33.3094600561531,33.169692258840875,33.239833891867505,33.164562271999415,33.163857351903495,33.16688189137493,32.96336590910958,33.015182014369714,32.87854207916978,32.713076502727375,32.47357750265685,32.328608501669436,32.30617241258685,32.15329092358783,31.90697270652006,
